"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","cluster","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","score<Avg. citations>","score<Avg. norm. citations>","score<Avg. pub. year>","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","weight<Links>","weight<Occurrences>","weight<Total link strength>","x","y"
"1.8842105263157896","5.866082498614895E-4","0.5307262569832402","3","0.4962121212121212","33","2","false","therapy","13718","81.93939393939394","0","33","0","0.9967729542835191","1.7143","1.6529","2022.6429","false","0","13718","568","0.28750664540138227","33","14","60","-0.6788","0.7071"
"1.9333333333333333","1.3159310751086422E-4","0.5172413793103449","3","0.6666666666666666","19","2","false","survival","13317","104.10526315789474","0","19","0","0.9965936739659367","0.4545","0.5209","2023.0","false","0","13317","138","0.3652816251154201","19","11","30","-0.9995","0.7671"
"1.9298245614035088","3.193226516265776E-4","0.5181818181818182","5","0.47619047619047616","21","3","false","software testing","12771","84.28571428571429","0","21","0","0.9966064797029069","0.2105","0.2412","2022.9474","false","0","12771","252","0.29678068410462777","21","19","36","0.5365","-0.3681"
"1.8350877192982455","0.0011706622124411997","0.5449330783938815","5","0.47641073080481033","47","2","false","selection","12064","84.1063829787234","0","47","0","0.9969522346011013","0.56","0.6417","2022.92","false","0","12064","1290","0.295110115714819","47","25","74","0.2813","-0.1558"
"1.736842105263158","0.003909140952071386","0.5757575757575757","3","0.3769369369369369","75","2","false","segmentation","12053","69.46666666666667","0","75","0","0.9973107952362658","1.5227","1.4475","2022.8864","false","0","12053","3710","0.24374269005847954","75","44","163","-0.8781","-0.2102"
"1.8280701754385964","0.00121327790539682","0.5470249520153551","1","0.47836734693877553","50","3","false","science","11941","77.64","0","50","0","0.9969778460750416","0.5455","0.625","2023.0","false","0","11941","1356","0.27338028169014084","50","22","80","0.0055","0.7557"
"1.8877192982456141","5.867723894646555E-4","0.5297397769516728","6","0.4375","32","2","false","resistance","11562","81.25","0","32","0","0.9967601485465489","0.3","0.3438","2023.0","false","0","11562","618","0.2850877192982456","32","10","33","-0.1154","-0.2776"
"1.8631578947368421","9.32743966069607E-4","0.5367231638418078","2","0.5182186234817814","39","2","false","remote sensing","11458","87.51282051282051","0","39","0","0.99684978870534","1.3333","1.5014","2022.6667","false","0","11458","1008","0.3070625281151597","39","15","58","-0.4251","-0.9414"
"1.8421052631578947","9.373549832697044E-4","0.5428571428571428","5","0.5070707070707071","45","2","false","regression","11385","88.11111111111111","0","45","0","0.9969266231271608","2.5517","2.4728","2022.8276","false","0","11385","1150","0.3091617933723197","45","29","84","0.1092","-0.2995"
"1.8771929824561404","3.638793532875918E-4","0.5327102803738317","3","0.6201680672268908","35","2","false","radiomics","11148","94.25714285714285","0","35","0","0.9967985657574593","1.4167","1.6233","2023.0","false","0","11148","484","0.33072681704260654","35","12","57","-1.0827","0.0321"
"1.9228070175438596","2.2713150521361207E-4","0.5200729927007299","3","0.5889328063241107","23","3","false","prevention","10648","99.8695652173913","0","23","0","0.9966320911768473","0.5","0.5729","2022.8","false","0","10648","252","0.3516533986527863","23","10","30","-0.5997","0.6159"
"1.8596491228070176","8.279903455844207E-4","0.5377358490566038","3","0.4666666666666667","40","2","false","platform","10381","81.275","0","40","0","0.9968625944423102","2.75","2.5069","2022.875","false","0","10381","906","0.28517543859649125","40","16","49","-0.3468","0.0551"
"1.6807017543859648","0.007561888573518939","0.5949895615866388","6","0.3338217338217338","91","2","false","neural-networks","9325","67.58241758241758","0","91","0","0.9975156870277885","1.1111","1.2027","2022.7778","false","0","9325","6306","0.2371312897628687","91","45","163","-0.0369","-0.4169"
"1.936842105263158","1.3506717843665396E-4","0.5163043478260869","5","0.6078431372549019","18","2","false","navigation","9195","85.0","0","18","0","0.9965808682289665","0.7273","0.7973","2022.7273","false","0","9195","134","0.2982456140350877","18","11","19","-0.1281","-0.0561"
"1.8877192982456141","3.682175895717321E-4","0.5297397769516728","3","0.5806451612903226","32","2","false","mortality","8797","92.375","0","32","0","0.9967601485465489","0.9412","0.9619","2022.7647","false","0","8797","450","0.32412280701754387","32","17","63","-1.1136","0.3808"
"1.8596491228070176","9.713500182479041E-4","0.5377358490566038","1","0.44878048780487806","41","3","false","medicine","8332","74.70731707317073","0","41","0","0.9968625944423102","0.3333","0.382","2023.0","false","0","8332","956","0.26305393335623495","41","12","56","-0.3784","0.5422"
"1.8070175438596492","0.001555695888859412","0.5533980582524272","5","0.48215488215488217","55","2","false","intelligence","7006","83.72727272727273","0","55","0","0.9970546804968625","1.2105","1.1785","2022.7895","false","0","7006","1722","0.2937799043062201","55","19","75","0.1136","0.1803"
"1.856140350877193","4.723459734558142E-4","0.5387523629489603","1","0.6219512195121951","41","2","false","integration","6995","95.09756097560975","0","41","0","0.9968754001792803","0.7","0.6832","2022.9","false","0","6995","656","0.3336756525459991","41","10","53","0.2838","0.829"
"1.831578947368421","9.307339591594497E-4","0.5459770114942529","1","0.5230496453900709","48","2","false","innovation","6919","78.8125","0","48","0","0.9969650403380714","0.1667","0.191","2022.8889","false","0","6919","1130","0.27653508771929824","48","18","80","-0.0902","0.8502"
"1.9263157894736842","2.1735791915209048E-4","0.5191256830601093","3","0.5930735930735931","22","3","false","growth","5944","94.04545454545455","0","22","0","0.9966192854398771","0.3636","0.3446","2022.9091","false","0","5944","220","0.331145966709347","22","11","26","-0.7146","0.3884"
"1.8526315789473684","0.0010814925883728408","0.5397727272727273","5","0.4727061556329849","42","2","false","genetic algorithm","5669","82.33333333333333","0","42","0","0.9968882059162505","0.2857","0.3274","2022.8571","false","0","5669","1050","0.28888888888888886","42","21","60","-0.0096","0.0788"
"1.8596491228070176","7.771864100051975E-4","0.5377358490566038","2","0.5076923076923077","40","2","false","feature selection","5111","86.775","0","40","0","0.9968625944423102","0.4583","0.4756","2022.875","false","0","5111","834","0.30447368421052634","40","24","68","-0.3189","-0.4186"
"1.880701754385965","6.77090429137111E-4","0.5317164179104478","5","0.49411764705882355","35","3","false","explainable artificial intelligence","4913","91.22857142857143","0","35","0","0.9967857600204892","1.5294","1.5543","2022.7941","false","0","4913","632","0.32122736418511066","35","34","50","0.2064","-0.426"
"1.8210526315789475","0.0012695414174838048","0.5491329479768786","1","0.47888386123680243","52","3","false","ethics","4804","77.42307692307692","0","52","0","0.997003457548982","1.4815","1.6535","2022.8148","false","0","4804","1420","0.27261646803900325","52","27","97","0.4013","0.7909"
"1.8912280701754387","3.9757171750736173E-4","0.5287569573283859","1","0.5655913978494623","31","2","false","ehealth","4426","86.03225806451613","0","31","0","0.9967473428095788","0.6","0.4893","2022.7","false","0","4426","454","0.3018675721561969","31","10","48","-0.314","0.8971"
"1.9087719298245613","2.9344650058990947E-4","0.5238970588235294","6","0.563076923076923","26","2","false","discovery","3965","96.3076923076923","0","26","0","0.9966833141247278","0.6154","0.7052","2023.0","false","0","3965","320","0.3379217273954116","26","13","33","-0.0709","-0.5075"
"1.880701754385965","4.683074805882488E-4","0.5317164179104478","1","0.519327731092437","35","3","false","digital health","3867","77.48571428571428","0","35","0","0.9967857600204892","0.5714","0.5698","2022.7857","false","0","3867","590","0.27283702213279676","35","14","54","-0.2737","0.9704"
"1.8035087719298246","0.0024722992001292056","0.5544747081712063","2","0.37987012987012986","56","2","false","convolutional neural network","2916","72.92857142857143","0","56","0","0.9970674862338327","0.6739","0.6947","2022.8478","false","0","2916","2164","0.25588972431077694","56","46","111","-0.3277","-0.7295"
"1.8105263157894738","0.0020930379424971496","0.5523255813953488","2","0.376659678546471","54","2","false","cnn","2296","70.9074074074074","0","54","0","0.9970418747598926","1.8235","1.8974","2022.7941","false","0","2296","2040","0.2487979207277453","54","34","102","-0.4527","-0.6055"
"1.8842105263157896","0.0012377675735747145","0.5307262569832402","2","0.44886363636363635","33","2","false","clustering","2282","81.06060606060606","0","33","0","0.9967729542835191","1.0","0.7703","2022.5789","false","0","2282","1526","0.28442317916002124","33","19","41","-0.189","-0.4523"
"1.919298245614035","1.4059335825898923E-4","0.5210237659963437","3","0.6600790513833992","23","2","false","chatbot","2042","97.17391304347827","0","23","0","0.9966448969138174","0.7","0.6832","2022.8","false","0","2042","184","0.34096109839816935","23","10","35","-0.4973","0.8241"
"1.9263157894736842","1.6178203003247655E-4","0.5191256830601093","1","0.638095238095238","21","2","false","bias","1433","85.71428571428571","0","21","0","0.9966192854398771","1.1818","1.138","2022.7273","false","0","1433","178","0.3007518796992481","21","11","35","0.41","0.4727"
"1.8912280701754387","7.16357731729149E-4","0.5287569573283859","2","0.4015151515151515","33","3","false","attention mechanism","1032","66.36363636363636","0","33","0","0.9967473428095788","0.9231","0.8443","2022.8077","false","0","1032","692","0.23450048185030517","33","26","41","-0.1561","-0.8696"
"1.9017543859649122","4.5350818311784205E-4","0.525830258302583","6","0.4975369458128079","29","3","false","artificial neural network","926","81.10344827586206","0","29","0","0.9967089255986682","0.3529","0.3811","2022.8235","false","0","926","444","0.2855755220981059","29","17","37","0.3178","-0.4245"
"1.8385964912280701","5.599454864467622E-4","0.5438931297709924","1","0.591304347826087","46","2","false","analytics","648","89.23913043478261","0","46","0","0.9969394288641311","1.8462","2.085","2022.7692","false","0","648","888","0.3131197559115179","46","13","75","0.5381","0.951"
"1.7719298245614035","0.0024269249427745793","0.5643564356435644","1","0.4283653846153846","65","2","false","algorithms","585","78.75384615384615","0","65","0","0.9971827378665642","1.9318","2.0605","2022.7727","false","0","585","2614","0.27632928475033736","65","44","118","-0.0507","0.3241"
"1.9333333333333333","1.6942732239795183E-4","0.5172413793103449","2","0.5666666666666667","21","3","false","transformers","13999","86.33333333333333","0","21","0","0.9965936739659367","0.8462","0.9696","2023.0","false","0","13999","188","0.3050647820965842","21","13","31","-0.0259","-0.9668"
"1.8526315789473684","9.845714267814132E-4","0.5397727272727273","1","0.45182724252491696","43","3","false","sensor","12167","75.23255813953489","0","43","0","0.9968882059162505","1.9091","2.0795","2022.8182","false","0","12167","1026","0.2649033737307566","43","11","53","0.1892","0.4198"
"1.9403508771929825","2.2972362193546107E-4","0.515370705244123","3","0.543859649122807","19","3","false","screening","11977","79.94736842105263","0","19","0","0.9965680624919964","0.1818","0.2083","2022.9091","false","0","11977","182","0.2824995350567231","19","11","33","-0.8946","0.4798"
"1.8","0.0025367089230472393","0.5555555555555556","3","0.38656987295825773","58","3","false","reliability","11440","74.75862068965517","0","58","0","0.9970802919708028","0.9","0.9652","2022.8667","false","0","11440","2126","0.263234579893152","58","30","85","-0.1451","0.2109"
"1.8140350877192983","0.0018045614953120328","0.5512572533849129","2","0.42452830188679247","53","2","false","predictive models","10610","75.43396226415095","0","53","0","0.9970290690229223","1.0588","1.19","2022.8824","false","0","10610","1838","0.264680569347898","53","17","79","-0.1455","-0.7377"
"1.9228070175438596","3.226999267076993E-4","0.5200729927007299","2","0.466403162055336","23","3","false","entropy","4717","74.82608695652173","0","23","0","0.9966320911768473","8.0","9.131","2022.7273","false","0","4717","284","0.2634721371708512","23","11","26","0.0312","-0.4353"
"1.856140350877193","7.889665807739784E-4","0.5387523629489603","1","0.5238095238095238","42","3","false","care","1887","88.30952380952381","0","42","0","0.9968754001792803","1.0","1.0715","2022.875","false","0","1887","834","0.31094902749832326","42","16","57","-0.4165","0.7442"
"1.9157894736842105","2.8534108617776993E-4","0.521978021978022","3","0.5723076923076923","26","3","false","breast cancer","1683","93.07692307692308","0","26","0","0.9966577026507877","0.9231","1.0577","2022.8462","false","0","1683","298","0.32889372111986953","26","13","43","-0.88","-0.0238"
"1.8912280701754387","5.65594937888123E-4","0.5287569573283859","2","0.4778225806451613","32","3","false","representation","11497","84.375","0","32","0","0.9967473428095788","5.625","6.3465","2022.9375","false","0","11497","534","0.2970950704225352","32","16","42","-0.5613","-0.3699"
"1.8456140350877193","0.0013057037287603633","0.5418250950570342","3","0.43023255813953487","44","2","false","outcomes","9867","75.70454545454545","0","44","0","0.9969138173901909","0.2857","0.3274","2022.9524","false","0","9867","1180","0.26562998405103666","44","21","67","-0.5515","0.5032"
"1.7228070175438597","0.0057900838021970385","0.5804480651731161","6","0.32531645569620254","80","3","false","models","8707","65.7875","0","80","0","0.9973620181841465","1.0435","1.1612","2022.7609","false","0","8707","4690","0.23164612676056337","80","46","137","0.076","-0.3665"
"1.880701754385965","7.47857805826585E-4","0.5317164179104478","2","0.4857142857142857","35","3","false","image","6565","83.34285714285714","0","35","0","0.9967857600204892","0.5263","0.5614","2022.8947","false","0","6565","782","0.2934607645875251","35","19","51","-0.4068","-0.4896"
"1.7649122807017543","0.002708221333251138","0.5666003976143141","3","0.4079601990049751","67","2","false","features","5117","75.28358208955224","0","67","0","0.9972083493405045","0.64","0.7334","2022.92","false","0","5117","2760","0.264152919612464","67","25","116","-0.7025","-0.1777"
"1.8456140350877193","0.0010583223938665004","0.5418250950570342","1","0.4595959595959596","45","3","false","education","4378","83.17777777777778","0","45","0","0.9969138173901909","0.7586","0.8283","2022.6207","false","0","4378","1126","0.2928794992175274","45","29","77","-0.1984","0.6699"
"1.831578947368421","0.0018821355197869963","0.5459770114942529","2","0.36394557823129253","49","3","false","computer vision","2653","69.83673469387755","0","49","0","0.9969650403380714","0.3208","0.3601","2022.8679","false","0","2653","1572","0.2459039954009773","49","53","113","-0.7089","-0.5635"
"1.8771929824561404","8.56743015973247E-4","0.5327102803738317","1","0.4158730158730159","36","3","false","children","2092","73.22222222222223","0","36","0","0.9967985657574593","0.5833","0.5693","2022.6667","false","0","2092","774","0.2578247261345853","36","12","45","-0.2695","0.4751"
"1.775438596491228","0.0022320397037765027","0.5632411067193676","3","0.4558531746031746","64","2","false","cancer","1807","78.78125","0","64","0","0.9971699321295939","0.9677","1.0833","2022.9355","false","0","1807","2356","0.2764254385964912","64","31","126","-0.9847","-0.0535"
"1.8631578947368421","0.001175720750840583","0.5367231638418078","2","0.4307692307692308","40","3","false","attention","1028","77.925","0","40","0","0.99684978870534","2.1111","2.4191","2022.9444","false","0","1028","952","0.2743838028169014","40","18","53","-0.2452","-0.6377"
"1.912280701754386","2.3343844578350168E-4","0.5229357798165137","3","0.5897435897435898","27","3","false","age","390","96.25925925925925","0","27","0","0.9966705083877576","0.3","0.3438","2022.9","false","0","390","288","0.3401387252977359","27","10","32","-0.6285","0.2406"
"1.8912280701754387","6.879228525449978E-4","0.5287569573283859","1","0.5040322580645161","32","3","false","trust","14081","77.625","0","32","0","0.9967473428095788","0.4615","0.3459","2022.6154","false","0","14081","540","0.2733274647887324","32","13","51","0.3324","0.7656"
"1.8035087719298246","0.001727903000998625","0.5544747081712063","1","0.4590909090909091","56","2","false","systematic review","13441","79.125","0","56","0","0.9970674862338327","1.375","1.4765","2022.9375","false","0","13441","1778","0.2776315789473684","56","16","74","-0.372","0.6352"
"1.9228070175438596","2.3425973033025662E-4","0.5200729927007299","1","0.5928853754940712","23","3","false","satisfaction","11890","92.91304347826087","0","23","0","0.9966320911768473","0.2727","0.3125","2023.0","false","0","11890","270","0.3271586037966932","23","11","37","0.324","0.5331"
"1.880701754385965","6.501072424361574E-4","0.5317164179104478","1","0.48067226890756304","35","3","false","robots","11750","83.8","0","35","0","0.9967857600204892","1.8333","2.0347","2022.8333","false","0","11750","688","0.29507042253521126","35","12","45","0.1084","0.6842"
"1.817543859649123","0.0029578442041696663","0.5501930501930502","2","0.306966618287373","53","3","false","natural language processing","9178","64.77358490566037","0","53","0","0.9970162632859522","0.1702","0.1782","2022.8085","false","0","9178","2074","0.228076003188945","53","47","91","-0.3842","-0.2812"
"1.9052631578947368","2.0804619590940147E-4","0.5248618784530387","1","0.6349206349206349","28","3","false","methodology","8443","102.35714285714286","0","28","0","0.996696119861698","1.2","1.2165","2022.8","false","0","8443","298","0.36041247484909456","28","10","39","0.0668","0.9066"
"1.8666666666666667","7.611199962097442E-4","0.5357142857142857","1","0.5234708392603129","38","2","false","media","8272","84.28947368421052","0","38","0","0.9968369829683698","0.4","0.4584","2022.8","false","0","8272","746","0.29575253924284395","38","10","47","0.4046","0.2827"
"1.9087719298245613","2.761958254168106E-4","0.5238970588235294","1","0.5529100529100529","28","3","false","industry","6804","85.96428571428571","0","28","0","0.9966833141247278","0.9","0.9124","2022.9","false","0","6804","354","0.30376072690560324","28","10","35","0.0955","0.9613"
"1.8842105263157896","4.725062406344832E-4","0.5307262569832402","1","0.5561497326203209","34","3","false","explainability","4907","81.38235294117646","0","34","0","0.9967729542835191","0.4615","0.4679","2022.8462","false","0","4907","524","0.2865575807787904","34","13","55","0.5784","0.7071"
"1.919298245614035","2.1290685329311706E-4","0.5210237659963437","1","0.5760869565217391","24","3","false","digitalization","3924","85.54166666666667","0","24","0","0.9966448969138174","0.1818","0.2083","2022.8182","false","0","3924","258","0.3012030516431925","24","11","33","0.3399","1.0485"
"1.831578947368421","0.001068580328552053","0.5459770114942529","1","0.4796099290780142","48","2","false","decision-making","3462","80.3125","0","48","0","0.9969650403380714","0.4444","0.4799","2022.8519","false","0","3462","1266","0.2817982456140351","48","27","83","0.3902","0.6851"
"1.7614035087719297","0.0029082092097193484","0.5677290836653387","3","0.41044776119402987","68","2","false","covid-19","3038","76.66176470588235","0","68","0","0.9972211550774747","1.2885","1.366","2022.8077","false","0","3038","2792","0.2689886480908153","68","52","139","-0.6952","0.1463"
"1.9087719298245613","4.7226824746805546E-4","0.5238970588235294","1","0.47883597883597884","28","3","false","behavior","1372","83.53571428571429","0","28","0","0.9966833141247278","1.1579","1.2851","2022.8421","false","0","1372","494","0.2951792024230187","28","19","48","0.3785","0.3809"
"1.9017543859649122","2.976959063579794E-4","0.525830258302583","1","0.5738916256157636","29","3","false","adoption","327","83.17241379310344","0","29","0","0.9967089255986682","0.8889","0.8644","2022.8889","false","0","327","368","0.29286061194754737","29","18","53","0.2385","0.9642"
"1.96140350877193","1.2042066422368638E-4","0.5098389982110912","3","0.48333333333333334","16","3","false","validity","14371","77.625","0","16","0","0.9964912280701754","0.3636","0.4167","2022.7273","false","0","14371","124","0.27723214285714287","16","11","21","-0.5381","0.2032"
"1.7789473684210526","0.003104827326726341","0.5621301775147929","3","0.3758320532514081","63","2","false","validation","14368","68.68253968253968","0","63","0","0.997157126392624","0.75","0.7107","2022.8","false","0","14368","2634","0.24099136730715678","63","40","143","-0.7122","0.3011"
"1.880701754385965","6.023309128900281E-4","0.5317164179104478","3","0.46050420168067224","35","3","false","tool","13869","77.94285714285714","0","35","0","0.9967857600204892","0.5833","0.6354","2022.9167","false","0","13869","668","0.2744466800804829","35","12","43","-0.2154","0.3477"
"1.8912280701754387","5.268523864449398E-4","0.5287569573283859","3","0.5","32","3","false","tomography","13865","87.90625","0","32","0","0.9967473428095788","1.5625","1.7409","2022.9375","false","0","13865","578","0.3095290492957746","32","16","41","-0.8585","0.372"
"1.6771929824561405","0.005547417476109848","0.5962343096234309","1","0.3712374581939799","92","2","false","technology","13569","68.6413043478261","0","92","0","0.9975284927647586","0.6383","0.7061","2022.8936","false","0","13569","5538","0.2408466819221968","92","47","180","0.1571","0.7761"
"1.8666666666666667","7.058072045617773E-4","0.5357142857142857","3","0.5305832147937412","38","2","false","surgery","13286","84.28947368421052","0","38","0","0.9968369829683698","0.4118","0.4019","2022.8235","false","0","13286","830","0.29575253924284395","38","17","64","-0.8645","0.2327"
"1.8105263157894738","0.002131834458454086","0.5523255813953488","5","0.38701298701298703","56","3","false","software engineering","12707","71.10714285714286","0","56","0","0.9970418747598926","0.1333","0.1528","2022.8889","false","0","12707","1984","0.25126198889449775","56","45","110","0.4913","-0.1866"
"1.8842105263157896","6.275851580117471E-4","0.5307262569832402","5","0.46167557932263814","34","3","false","safety","11838","75.61764705882354","0","34","0","0.9967729542835191","0.5","0.5289","2022.8333","false","0","11838","634","0.2662593206296603","34","18","52","0.0253","0.4973"
"1.743859649122807","0.0035061602780508535","0.5734406438631791","3","0.3732876712328767","73","2","false","risk","11683","68.52054794520548","0","73","0","0.9972851837623256","0.5897","0.6554","2022.9231","false","0","11683","3406","0.24042297524633502","73","39","142","-0.6743","0.4834"
"1.9263157894736842","2.801106750814139E-4","0.5191256830601093","2","0.525691699604743","23","3","false","reconstruction","11316","84.26086956521739","0","23","0","0.9966192854398771","0.5385","0.556","2022.8462","false","0","11316","248","0.29774158856967275","23","13","32","-1.0087","-0.4422"
"1.9333333333333333","1.4938772316878463E-4","0.5172413793103449","3","0.6095238095238096","21","3","false","quantification","11019","88.28571428571429","0","21","0","0.9965936739659367","1.0833","1.1092","2022.9167","false","0","11019","178","0.31196365471983845","21","12","38","-1.1925","0.5891"
"1.792982456140351","0.002237221805475193","0.5577299412915852","5","0.4412624196376388","59","2","false","quality","10987","80.15254237288136","0","59","0","0.9971059034447433","0.6053","0.6677","2022.9474","false","0","10987","2108","0.28123699078203984","59","38","106","-0.3171","0.3811"
"1.9157894736842105","1.922645501544418E-4","0.521978021978022","3","0.66","25","3","false","prostate cancer","10847","98.08","0","25","0","0.9966577026507877","0.3333","0.382","2023.0","false","0","10847","212","0.3453521126760563","25","12","42","-1.2153","-0.0357"
"1.5789473684210527","0.011850555096177377","0.6333333333333333","6","0.3065826330532213","120","2","false","prediction","10591","64.625","0","120","0","0.9978870533999232","1.1529","1.2045","2022.8353","false","0","10591","10380","0.2267543859649123","120","85","307","-0.2436","-0.0953"
"1.8877192982456141","6.980167938745294E-4","0.5297397769516728","3","0.4583333333333333","33","3","false","mri","8854","75.15151515151516","0","33","0","0.9967601485465489","0.1176","0.1348","2022.9412","false","0","8854","634","0.2646180110968843","33","17","52","-0.9326","0.3388"
"1.8912280701754387","4.625675499516438E-4","0.5287569573283859","3","0.5080645161290323","32","3","false","magnetic resonance imaging","8034","76.0","0","32","0","0.9967473428095788","1.2308","1.4103","2023.0","false","0","8034","498","0.2676056338028169","32","13","48","-1.0474","0.4084"
"1.7859649122807018","0.0023501853100102717","0.5599214145383105","5","0.3989071038251366","61","2","false","implementation","6666","75.50819672131148","0","61","0","0.9971315149186836","0.6818","0.7813","2022.9545","false","0","6666","2256","0.2649410411274087","61","22","85","-0.2963","0.2915"
"1.6807017543859648","0.008173703123787183","0.5949895615866388","6","0.3005255613951266","92","3","false","identification","6540","63.40217391304348","0","92","0","0.9975156870277885","1.6364","1.812","2022.8864","false","0","6540","6088","0.22324709124311085","92","44","166","-0.1941","-0.3144"
"1.817543859649123","0.0015973727415459793","0.5501930501930502","1","0.4332365747460087","53","3","false","health","6066","72.11320754716981","0","53","0","0.9970162632859522","1.1364","1.1039","2022.7727","false","0","6066","1622","0.2539197448844007","53","22","82","-0.1319","0.7623"
"1.8105263157894738","0.0017803233145777218","0.5523255813953488","2","0.42693602693602695","55","3","false","feature-selection","5116","76.94545454545455","0","55","0","0.9970418747598926","2.1053","2.3706","2022.9474","false","0","5116","1760","0.2709346991037132","55","19","84","-0.284","-0.2925"
"1.8456140350877193","5.569543825046645E-4","0.5418250950570342","4","0.5787878787878787","45","3","false","energy efficiency","4642","89.17777777777778","0","45","0","0.9969138173901909","1.6667","1.3019","2022.8","false","0","4642","866","0.3140062597809077","45","15","71","1.072","0.1115"
"1.8982456140350876","3.350564107514053E-4","0.5268022181146026","4","0.5907258064516129","32","3","false","energy consumption","4640","83.96875","0","32","0","0.9967217313356384","1.1818","0.9217","2022.8182","false","0","4640","406","0.297761524822695","32","11","45","1.1766","-0.1399"
"1.6631578947368422","0.009327864938527605","0.6012658227848101","3","0.306140350877193","96","2","false","diagnosis","3762","62.802083333333336","0","96","0","0.9975797157126393","1.0147","1.0986","2022.8676","false","0","3762","8446","0.22035818713450292","96","68","259","-0.8285","0.1155"
"1.9087719298245613","3.201298932540247E-4","0.5238970588235294","3","0.5754985754985755","27","3","false","diabetic retinopathy","3756","88.66666666666667","0","27","0","0.9966833141247278","3.0","2.354","2022.6","false","0","3756","316","0.31220657276995306","27","15","54","-1.0047","0.2782"
"1.9157894736842105","2.9767578272093663E-4","0.521978021978022","3","0.56","25","3","false","computed-tomography","2623","80.92","0","25","0","0.9966577026507877","1.1667","1.3369","2023.0","false","0","2623","290","0.28492957746478875","25","12","36","-1.0859","0.601"
"1.9052631578947368","3.8000079651546575E-4","0.5248618784530387","3","0.50997150997151","27","2","false","computed tomography","2618","79.03703703703704","0","27","0","0.996696119861698","0.9167","1.0504","2023.0","false","0","2618","378","0.2773229369720598","27","12","34","-0.982","0.5479"
"1.407017543859649","0.031026443221906584","0.7107231920199502","2","0.2366159481544097","169","2","false","classification","2164","56.27810650887574","0","169","0","0.9985145345114612","1.6571","1.7539","2022.8286","false","0","2164","23036","0.19746704038202015","169","175","589","-0.4816","-0.2933"
"1.912280701754386","3.0270797884462703E-4","0.5229357798165137","2","0.5292307692307693","26","3","false","chatgpt","2044","92.42307692307692","0","26","0","0.9966705083877576","1.6286","1.8661","2023.0","false","0","2044","332","0.32543336944745394","26","35","54","-0.4128","-0.1791"
"1.8280701754385964","0.0010380102491868949","0.5470249520153551","1","0.5012244897959184","50","3","false","automation","1205","84.44","0","50","0","0.9969778460750416","0.2273","0.2604","2022.9091","false","0","1205","1256","0.29732394366197185","50","22","80","0.2373","0.5696"
"1.9333333333333333","2.2202361419740096E-4","0.5172413793103449","3","0.5684210526315789","20","3","false","agreement","427","92.25","0","20","0","0.9965936739659367","1.0769","0.929","2022.9231","false","0","427","190","0.3248239436619718","20","13","33","-0.5961","0.0644"
"1.8350877192982455","0.001241588706837165","0.5449330783938815","3","0.48196114708603144","47","2","false","accuracy","189","84.42553191489361","0","47","0","0.9969522346011013","0.8065","0.9113","2022.9032","false","0","189","1208","0.2962299365434864","47","31","85","-0.7849","0.4852"
"1.4771929824561403","0.019422089414006912","0.6769596199524941","3","0.2705423544349719","149","2","false","system","13411","60.214765100671144","0","149","0","0.9982584197720579","1.5505","1.5948","2022.8257","false","0","13411","16826","0.21127987754621452","149","109","396","-0.373","0.1257"
"1.8631578947368421","0.001028046945117566","0.5367231638418078","4","0.4705128205128205","40","3","false","scheme","11932","75.325","0","40","0","0.99684978870534","1.2667","1.3722","2022.8","false","0","11932","886","0.2652288732394366","40","15","59","0.7811","-0.4455"
"1.694736842105263","0.004931002306686256","0.5900621118012422","2","0.3611333867949746","87","2","false","recognition","11300","71.13793103448276","0","87","0","0.9974644640799077","1.5897","1.476","2022.8205","false","0","11300","5082","0.24960677555958863","87","39","145","-0.2021","-0.2179"
"1.6070175438596492","0.008984074943346595","0.6222707423580786","1","0.33012010113780027","113","3","false","performance","10144","66.49557522123894","0","113","0","0.997784607504162","1.7011","1.8195","2022.8851","false","0","10144","8686","0.23413934937055964","113","87","285","0.168","0.3413"
"1.8912280701754387","4.6033652982385324E-4","0.5287569573283859","6","0.5454545454545454","33","3","false","efficient","4411","90.66666666666667","0","33","0","0.9967473428095788","1.0769","1.234","2023.0","false","0","4411","496","0.32037691401649","33","13","36","0.2539","-0.3318"
"1.8421052631578947","8.468399583089368E-4","0.5428571428571428","4","0.5227053140096618","46","3","false","costs","3018","76.69565217391305","0","46","0","0.9969266231271608","5.5","6.2032","2022.875","false","0","3018","1020","0.2700551132884262","46","16","72","0.9774","-0.2197"
"1.8280701754385964","0.0014571879756959903","0.5470249520153551","6","0.4266666666666667","51","3","false","computer architecture","2635","72.74509803921569","0","51","0","0.9969778460750416","14.5625","11.2106","2022.8125","false","0","2635","1476","0.2570498163929883","51","16","70","0.5908","-0.6483"
"1.7614035087719297","0.002064813110510681","0.5677290836653387","4","0.4881474978050922","68","2","false","communication","2495","80.6029411764706","0","68","0","0.9972211550774747","1.2083","1.3185","2022.875","false","0","2495","2472","0.28281733746130033","68","24","105","0.7572","0.4477"
